,date,pressure_msl,dp_diff_3h,dp_range_3h,dp_diff_6h,dp_range_6h,dp_diff_12h,dp_range_12h,risk_3h,risk_6h,risk_12h
37,2026-02-01 21:00:00+00:00,1012.9,0.39999999999997726,0.39999999999997726,0.6999999999999318,0.5,1.7999999999999545,1.6000000000000227,none,none,none
38,2026-02-01 22:00:00+00:00,1013.3,0.7999999999999545,0.6999999999999318,0.8999999999999773,0.7999999999999545,2.0,1.6999999999999318,none,none,none
39,2026-02-01 23:00:00+00:00,1013.6,1.0,0.7000000000000455,1.1000000000000227,1.1000000000000227,2.0,1.8999999999999773,none,none,none
40,2026-02-02 00:00:00+00:00,1014.0,1.1000000000000227,0.7000000000000455,1.5,1.5,2.2999999999999545,1.8999999999999773,none,none,none
41,2026-02-02 01:00:00+00:00,1014.2,0.900000000000091,0.6000000000000227,1.7000000000000455,1.6000000000000227,2.1000000000000227,2.0,none,none,none
42,2026-02-02 02:00:00+00:00,1014.0,0.39999999999997726,0.20000000000004547,1.3999999999999773,1.3000000000000682,1.7999999999999545,2.0,none,none,none
43,2026-02-02 03:00:00+00:00,1013.2,-0.7999999999999545,1.0,0.3000000000000682,1.0,1.0,1.8000000000000682,none,none,none
44,2026-02-02 04:00:00+00:00,1012.7,-1.5,1.2999999999999545,-0.599999999999909,1.5,0.3000000000000682,1.7000000000000455,none,none,none
45,2026-02-02 05:00:00+00:00,1012.8,-1.2000000000000455,0.5,-0.8000000000000682,1.5,0.2999999999999545,1.7000000000000455,none,none,none
46,2026-02-02 06:00:00+00:00,1012.9,-0.3000000000000682,0.1999999999999318,-1.1000000000000227,1.5,0.39999999999997726,1.7000000000000455,none,none,none
47,2026-02-02 07:00:00+00:00,1013.2,0.5,0.40000000000009095,-1.0,1.2999999999999545,0.7000000000000455,1.6000000000000227,none,none,none
48,2026-02-02 08:00:00+00:00,1013.5,0.7000000000000455,0.6000000000000227,-0.5,0.7999999999999545,0.8999999999999773,1.5,none,none,none
49,2026-02-02 09:00:00+00:00,1013.9,1.0,0.6999999999999318,0.6999999999999318,1.1999999999999318,1.0,1.5,none,none,none
50,2026-02-02 10:00:00+00:00,1014.2,1.0,0.7000000000000455,1.5,1.400000000000091,0.900000000000091,1.5,none,none,none
51,2026-02-02 11:00:00+00:00,1014.5,1.0,0.6000000000000227,1.7000000000000455,1.6000000000000227,0.8999999999999773,1.7999999999999545,none,none,none
52,2026-02-02 12:00:00+00:00,1014.6,0.7000000000000455,0.39999999999997726,1.7000000000000455,1.3999999999999773,0.6000000000000227,1.8999999999999773,none,none,none
53,2026-02-02 13:00:00+00:00,1014.8,0.599999999999909,0.2999999999999545,1.599999999999909,1.2999999999999545,0.599999999999909,2.099999999999909,none,none,none
54,2026-02-02 14:00:00+00:00,1015.1,0.6000000000000227,0.5,1.6000000000000227,1.2000000000000455,1.1000000000000227,2.3999999999999773,none,none,none
55,2026-02-02 15:00:00+00:00,1015.6,1.0,0.8000000000000682,1.7000000000000455,1.3999999999999773,2.3999999999999773,2.8999999999999773,none,none,none
